Visit_ID,Avg_Session_Duration,Pages_Per_Session,Channel,Zone,Order
104814,12,4,Paid Search,South,1
104815,12,4,Paid Search,North,1
104816,9,2,Paid Search,South,1
104817,1.5,1,Paid Search,North,0
104818,1.5,1,Paid Search,North,0
104819,9,3,Direct,South,1
104820,4.5,3,Paid Search,North,1
104821,3,2,Paid Search,South,1
104822,3,1,Paid Search,South,1
104823,9,2,Paid Search,South,1
104824,2,1,Paid Search,North,0
104825,4.5,2,Paid Search,South,1
104826,5.25,3,Paid Search,North,1
104827,4.5,4,Paid Search,North,1
104828,4.5,2,Direct,South,1
104829,9,4,Paid Search,South,1
104830,12,4,Direct,North,1
104831,6,2,Direct,North,1
104832,4.5,3,Paid Search,North,1
104833,11.25,4,Direct,South,1
104834,6,4,Paid Search,South,1
104835,3.75,3,Paid Search,South,1
104836,3,4,Paid Search,North,1
104837,3,2,Paid Search,North,0
104838,1,1,Paid Search,North,0
104839,6,4,Paid Search,North,1
104840,6,3,Paid Search,North,1
104841,9,2,Paid Search,North,1
104842,5.25,2,Paid Search,South,1
104843,4.5,4,Direct,North,1
104844,6,4,Direct,North,1
104845,4.5,4,Paid Search,North,1
104846,5.25,3,Paid Search,South,1
104847,4.5,4,Paid Search,South,1
104848,6,2,Paid Search,North,0
104849,2.25,1,Paid Search,South,1
104850,3,4,Paid Search,North,1
104851,5,2,Paid Search,North,0
104852,6,4,Paid Search,South,1
104853,3.75,4,Paid Search,North,1
104854,4.5,4,Paid Search,North,1
104855,9,2,Paid Search,South,1
104856,6,3,Paid Search,North,1
104857,2.5,1,Direct,North,1
104858,3.75,2,Paid Search,North,0
104859,3.75,2,Paid Search,South,1
104860,2.25,1,Paid Search,North,0
104861,6,2,Paid Search,North,0
104862,4.5,2,Direct,North,1
104863,6,4,Paid Search,North,1
104864,6.75,2,Paid Search,North,1
104865,2.5,1,Paid Search,South,1
104866,3.75,4,Paid Search,South,1
104867,4.5,1,Paid Search,North,0
104868,3,4,Paid Search,South,1
104869,9,2,Direct,South,1
104870,3,4,Paid Search,North,1
104871,9,4,Paid Search,South,1
104872,1.5,1,Paid Search,North,0
104873,6,1,Direct,North,1
104874,3.75,1,Paid Search,North,0
104875,3,2,Paid Search,South,1
104876,2.75,1,Paid Search,North,0
104877,4.5,4,Paid Search,South,1
104878,9,2,Paid Search,North,1
104879,2.25,1,Paid Search,South,1
104880,7.5,3,Paid Search,South,1
104881,6,3,Paid Search,South,1
104882,6,4,Paid Search,South,1
104883,7.5,4,Paid Search,North,1
104884,4.5,4,Paid Search,North,1
104885,6,3,Paid Search,South,1
104886,3,4,Direct,North,1
104887,6,3,Direct,North,1
104888,12,2,Direct,South,1
104889,9,4,Paid Search,North,1
104890,7,4,Paid Search,South,1
104891,6.75,4,Direct,North,1
104892,3.75,4,Paid Search,North,1
104893,3,4,Paid Search,North,1
104894,9,4,Paid Search,South,1
104895,4.5,3,Paid Search,North,1
104896,9,2,Paid Search,South,1
104897,5.25,4,Paid Search,North,1
104898,3,2,Paid Search,South,1
104899,3.75,4,Paid Search,North,1
104900,4.5,3,Paid Search,South,1
104901,4,4,Paid Search,South,1
104902,5,4,Paid Search,South,1
104903,9,4,Paid Search,South,1
104904,3.75,2,Paid Search,North,0
104905,6,1,Paid Search,North,0
104906,3,2,Paid Search,South,1
104907,5.25,2,Paid Search,South,1
104908,9,2,Direct,South,1
104909,3.75,2,Paid Search,North,0
104910,2.25,1,Paid Search,North,0
104911,9,4,Paid Search,North,1
104912,6,4,Paid Search,South,1
104913,7.5,4,Paid Search,South,1
104914,2.75,1,Direct,North,1
104915,6,2,Direct,North,1
104916,12,2,Direct,North,1
104917,2.5,1,Paid Search,North,0
104918,1.5,1,Paid Search,North,0
104919,6,1,Paid Search,North,0
104920,6,2,Paid Search,North,0
104921,4.5,2,Paid Search,North,0
104922,12,1,Paid Search,North,1
104923,2.25,1,Paid Search,South,1
104924,3,4,Paid Search,South,1
104925,6,1,Paid Search,South,1
104926,3,2,Paid Search,North,0
104927,4.5,4,Paid Search,North,1
104928,12,4,Paid Search,North,1
104929,7.5,4,Paid Search,North,1
104930,3,2,Paid Search,North,0
104931,6,1,Paid Search,North,0
104932,2.25,1,Paid Search,North,0
104933,2.25,1,Paid Search,South,1
104934,3,4,Paid Search,North,1
104935,3,1,Paid Search,North,0
104936,7.5,3,Paid Search,North,1
104937,2.25,1,Paid Search,South,1
104938,1.5,1,Paid Search,North,0
104939,15,4,Direct,North,1
104940,6,4,Paid Search,South,1
104941,3,3,Paid Search,South,1
104942,2.5,1,Paid Search,South,1
104943,6,2,Paid Search,North,0
104944,1,1,Paid Search,South,1
104945,3.75,1,Paid Search,North,0
104946,12,1,Paid Search,North,1
104947,6,4,Paid Search,North,1
104948,3,4,Paid Search,North,1
104949,4.5,1,Paid Search,North,0
104950,6,4,Paid Search,South,1
104951,4.5,3,Direct,South,1
104952,9,1,Direct,South,1
104953,6,4,Paid Search,South,1
104954,9,2,Paid Search,North,1
104955,3,4,Paid Search,North,1
104956,6,4,Paid Search,North,1
104957,7.5,4,Paid Search,North,1
104958,2.25,1,Paid Search,South,1
104959,7,2,Paid Search,South,1
104960,6,4,Paid Search,North,1
104961,1.5,1,Paid Search,South,1
104962,5.25,4,Paid Search,North,1
104963,3.75,2,Paid Search,South,1
104964,6,2,Paid Search,South,1
104965,1.5,1,Direct,South,1
104966,7.5,1,Paid Search,North,1
104967,6.75,2,Paid Search,North,1
104968,3.75,2,Paid Search,North,0
104969,10.5,4,Paid Search,South,1
104970,2.75,1,Paid Search,North,0
104971,3.75,2,Direct,North,1
104972,6,4,Paid Search,North,1
104973,6,4,Paid Search,North,1
104974,15,4,Direct,North,1
104975,7.5,2,Paid Search,North,1
104976,6,3,Paid Search,South,1
104977,1.5,1,Paid Search,South,1
104978,4.5,2,Direct,North,1
104979,6,4,Paid Search,North,1
104980,3.75,2,Paid Search,South,1
104981,7.5,2,Paid Search,South,1
104982,12,2,Direct,South,1
104983,5.25,1,Paid Search,North,0
104984,9,2,Paid Search,South,1
104985,6,2,Paid Search,South,1
104986,3.75,3,Paid Search,North,1
104987,10.5,1,Direct,South,1
104988,3.25,4,Paid Search,South,1
104989,6,2,Paid Search,North,0
104990,6,2,Paid Search,North,0
104991,3,1,Direct,South,1
104992,3.75,4,Paid Search,North,1
104993,4.5,4,Paid Search,South,1
104994,9,3,Paid Search,North,1
104995,3,3,Paid Search,North,1
104996,3,4,Paid Search,South,1
104997,7.5,4,Paid Search,North,1
104998,3,4,Paid Search,North,1
104999,11.25,4,Paid Search,North,1
105000,11.25,4,Paid Search,South,1
